Derelict Vehicles,14 Derelict Vehicles,QUEENS,
Building/Use,Illegal Conversion Of Residential Building/Space,QUEENS,
Street Condition,Pothole,BROOKLYN,
NONCONST,VERMIN,QUEENS,
Building/Use,Illegal Conversion Of Residential Building/Space,QUEENS,
Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,"(40.8479991031889, -73.94029607984919)"
HEATING,HEAT,BROOKLYN,
Building/Use,Illegal Conversion Of Residential Building/Space,BROOKLYN,
Consumer Complaint,Harassment,Unspecified,
Traffic Signal Condition,Controller,BROOKLYN,
Building/Use,Illegal Conversion Of Residential Building/Space,BROOKLYN,
Street Condition,Pothole,STATEN ISLAND,
PAINT - PLASTER,WALLS,BROOKLYN,
Building/Use,Illegal Conversion Of Residential Building/Space,QUEENS,
Investigations and Discipline (IAD),Investigative Inspection,BROOKLYN,
HEATING,HEAT,BRONX,
Building/Use,Illegal Conversion Of Residential Building/Space,QUEENS,
Consumer Complaint,Non-Delivery Goods/Services,BROOKLYN,"(40.73265283773007, -73.9546735475537)"
Dirty Conditions,E3A Dirty Area/Alleyway,BRONX,
Building/Use,Illegal Conversion Of Residential Building/Space,QUEENS,
Consumer Complaint,Illegal Tow,BROOKLYN,"(40.658380083868266, -73.9975527468729)"
PAINT - PLASTER,WALLS,MANHATTAN,
Building/Use,Illegal Conversion Of Residential Building/Space,QUEENS,
Consumer Complaint,Installation/Work Quality,QUEENS,"(40.72083804304057, -73.90023957924008)"
GENERAL CONSTRUCTION,LOCKS,BROOKLYN,
Street Sign - Missing,Bus Stop,BRONX,"(40.88742428955463, -73.87800053068864)"
Consumer Complaint,Non-Delivery Goods/Services,QUEENS,"(40.70280156501599, -73.80210188710811)"
Street Condition,Pothole,MANHATTAN,
Water System,Hydrant Running Full (WA4),QUEENS,
Consumer Complaint,Non-Delivery Goods/Services,QUEENS,"(40.69399497478543, -73.82679759804246)"
NONCONST,VERMIN,BROOKLYN,
Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,QUEENS,"(40.73093778991015, -73.82563717656568)"
Consumer Complaint,Labor violation,MANHATTAN,"(40.760188801707194, -73.99678374755545)"
ELECTRIC,ELECTRIC-SUPPLY,BRONX,
Water System,Leak (Use Comments) (WA2),QUEENS,
Consumer Complaint,Non-Delivery Goods/Services,QUEENS,"(40.75765535261108, -73.78216922529488)"
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,
Building/Use,Illegal Conversion Of Residential Building/Space,STATEN ISLAND,
Illegal Parking,Commercial Overnight Parking,STATEN ISLAND,"(40.553036192395204, -74.18021397972913)"
PLUMBING,BASIN/SINK,BROOKLYN,
Noise - House of Worship,Loud Music/Party,QUEENS,"(40.758734268604165, -73.86009781919178)"
Consumer Complaint,Unlicensed,MANHATTAN,"(40.75372164396832, -73.97230898587729)"
HEATING,HEAT,QUEENS,
Broken Muni Meter,No Receipt,MANHATTAN,"(40.741023034637486, -73.97861500617964)"
Consumer Complaint,Overcharge,MANHATTAN,"(40.757500286810256, -73.96889276610895)"
Street Condition,Pothole,MANHATTAN,
Street Sign - Missing,Bus Stop,QUEENS,"(40.71024745903999, -73.74214195101499)"
Consumer Complaint,Overcharge,MANHATTAN,"(40.82561765760789, -73.94361868232733)"
PLUMBING,BASIN/SINK,BROOKLYN,
Building/Use,Illegal Conversion Of Residential Building/Space,BROOKLYN,
Consumer Complaint,Overcharge,MANHATTAN,"(40.75375460272492, -73.9886232900819)"
HEATING,HEAT,QUEENS,
Street Sign - Missing,Bus Stop,QUEENS,"(40.71077603310512, -73.7404013077762)"
Consumer Complaint,Overcharge,MANHATTAN,"(40.777845107208314, -73.98774178189663)"
Traffic Signal Condition,LED Lense,BROOKLYN,
Building/Use,Illegal Conversion Of Residential Building/Space,QUEENS,
Consumer Complaint,Overcharge,STATEN ISLAND,"(40.62551704970389, -74.07497732858837)"
PLUMBING,BASIN/SINK,BRONX,
Building/Use,Illegal Conversion Of Residential Building/Space,QUEENS,
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
HEATING,HEAT,BROOKLYN,
Highway Sign - Damaged,Electronic Sign - Overhead,QUEENS,"(40.76930913453694, -73.91223589513348)"
Consumer Complaint,Unlicensed,MANHATTAN,"(40.754383482692376, -73.99274150393414)"
Street Condition,Pothole,MANHATTAN,
Building/Use,Illegal Conversion Of Residential Building/Space,QUEENS,
Consumer Complaint,Sidewalk Blocked,MANHATTAN,"(40.70870503309057, -74.01040236589888)"
NONCONST,VERMIN,BRONX,
Blocked Driveway,No Access,BRONX,"(40.868229766749614, -73.86725408770279)"
Consumer Complaint,Sidewalk Blocked,QUEENS,"(40.71102340635603, -73.85446274291475)"
HEATING,HEAT,BROOKLYN,
Street Sign - Damaged,"No Parking, Standing, Stopping",BROOKLYN,"(40.581828694142374, -73.96725015535118)"
Consumer Complaint,Price Not Posted,MANHATTAN,"(40.777845107208314, -73.98774178189663)"
Derelict Vehicles,14 Derelict Vehicles,QUEENS,
Broken Muni Meter,Coin or Card Did Not Register,QUEENS,"(40.74725098121596, -73.89131102942032)"
Consumer Complaint,Receipt Incomplete/Not Given,BROOKLYN,"(40.61834069537413, -74.03017428968899)"
PAINT - PLASTER,WALLS,BROOKLYN,
Illegal Parking,Double Parked Blocking Vehicle,BRONX,"(40.85601732268384, -73.86381175775772)"
Consumer Complaint,Rates Not Posted,MANHATTAN,"(40.731977207073484, -73.98403018336167)"
HEATING,HEAT,MANHATTAN,
Noise,Noise: Construction Equipment (NC1),MANHATTAN,
Consumer Complaint,Unlicensed,BRONX,"(40.82851976480027, -73.90694724476266)"
Street Light Condition,Street Light Out,QUEENS,
Blocked Driveway,Partial Access,BRONX,"(40.8970291101687, -73.85969822705499)"
Street Sign - Dangling,"No Parking, Standing, Stopping",BROOKLYN,"(40.68901920363759, -73.98615711072209)"
PLUMBING,BASIN/SINK,BROOKLYN,
Blocked Driveway,No Access,BRONX,"(40.87882990942458, -73.86038392338857)"
Street Condition,Plate Condition - Noisy,BROOKLYN,"(40.63026910643711, -73.9594409842019)"
HEATING,HEAT,BROOKLYN,
Broken Muni Meter,Coin or Card Did Not Register,MANHATTAN,"(40.75551612733907, -73.98362389022031)"
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
Street Light Condition,Fixture/Luminaire Out Of Position,QUEENS,
Broken Muni Meter,Coin or Card Did Not Register,BROOKLYN,"(40.62214058310717, -74.02566239422468)"
Street Condition,Plate Condition - Noisy,MANHATTAN,"(40.78278939007295, -73.95740539521164)"
PLUMBING,BASIN/SINK,BRONX,
Building/Use,Illegal Conversion Of Residential Building/Space,BROOKLYN,
Street Condition,Plate Condition - Shifted,BROOKLYN,"(40.71706274986358, -73.95501963573142)"
HEATING,HEAT,BRONX,
Building/Use,Illegal Conversion Of Residential Building/Space,QUEENS,
Street Condition,Plate Condition - Noisy,MANHATTAN,"(40.739086902530815, -73.99137552318417)"
Street Light Condition,Street Light Out,BROOKLYN,
Broken Muni Meter,Coin or Card Did Not Register,MANHATTAN,
Indoor Sewage,Sewage Odor,QUEENS,"(40.69105234684031, -73.8303282794791)"
PAINT - PLASTER,WALLS,BROOKLYN,
Broken Muni Meter,Coin or Card Did Not Register,MANHATTAN,"(40.75360622471484, -73.98708933985873)"
Indoor Air Quality,Ventilation,BROOKLYN,"(40.58180191793651, -73.96064404068738)"
HEATING,HEAT-PLANT,QUEENS,
Broken Muni Meter,Coin or Card Did Not Register,QUEENS,"(40.74725098121596, -73.89131102942032)"
Food Poisoning,1 or 2,MANHATTAN,"(40.81424843534535, -73.93715445619006)"
Sanitation Condition,12 Dead Animals,QUEENS,
Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),QUEENS,
Street Condition,Pothole,STATEN ISLAND,
NONCONST,VERMIN,QUEENS,
Elevator,Elevator - Defective/Not Working,BRONX,
Food Poisoning,1 or 2,MANHATTAN,"(40.753993810528534, -73.97418935732308)"
HEATING,HEAT,BROOKLYN,
Sewer,Catch Basin Grating Missing (SA4),STATEN ISLAND,
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
Street Light Condition,Fixture/Luminaire Hanging,MANHATTAN,
Illegal Parking,Double Parked Blocking Vehicle,BRONX,"(40.84218288999737, -73.88012550225166)"
Food Establishment,Letter Grading,MANHATTAN,"(40.807856511320416, -73.96401791745686)"
PAINT - PLASTER,WALLS,MANHATTAN,
Broken Muni Meter,Coin or Card Did Not Register,MANHATTAN,"(40.71990363461587, -73.98933253660252)"
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
HEATING,HEAT,BROOKLYN,
Illegal Parking,Blocked Sidewalk,BRONX,"(40.853650213710026, -73.882732784638)"
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
Derelict Vehicles,14 Derelict Vehicles,QUEENS,
Blocked Driveway,No Access,BRONX,"(40.872710304142316, -73.84205007903701)"
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
PLUMBING,BASIN/SINK,QUEENS,
Building/Use,Illegal Conversion Of Residential Building/Space,BROOKLYN,
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
PLUMBING,BASIN/SINK,BROOKLYN,
Building/Use,Illegal Conversion Of Residential Building/Space,STATEN ISLAND,
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
Derelict Vehicles,14 Derelict Vehicles,QUEENS,
Blocked Driveway,No Access,BRONX,"(40.88161404692552, -73.84002187417843)"
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
PAINT - PLASTER,WALLS,BROOKLYN,
Broken Muni Meter,Coin or Card Did Not Register,BROOKLYN,"(40.641745763760696, -73.98512556325805)"
DOF Literature Request,SCRIE Renewal Application - Rent-Stabilized Apartments,Unspecified,
HEATING,HEAT,BRONX,
Building/Use,Illegal Conversion Of Residential Building/Space,BROOKLYN,
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
Derelict Vehicles,14 Derelict Vehicles,QUEENS,
Street Sign - Damaged,"No Parking, Standing, Stopping",BROOKLYN,"(40.69061710685595, -73.99058127292989)"
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
PLUMBING,BASIN/SINK,BROOKLYN,
Sewer,Catch Basin Grating Missing (SA4),STATEN ISLAND,
DOF Literature Request,SCRIE Application for Appeal,Unspecified,
HEATING,HEAT,BRONX,
Broken Muni Meter,No Receipt,QUEENS,"(40.761898658542705, -73.80189019960675)"
DOF Literature Request,Certification by SCRIE Renewal Applicant Without a Renewal Lease,Unspecified,
Sewer,Sewer Backup (Use Comments) (SA),BROOKLYN,
Broken Muni Meter,Coin or Card Did Not Register,MANHATTAN,"(40.758612141323894, -73.98321885098484)"
DOF Literature Request,SCRIE Application for Appeal,Unspecified,
PAINT - PLASTER,WALLS,BROOKLYN,
Broken Muni Meter,No Receipt,QUEENS,"(40.75836392634617, -73.83153569259139)"
DOF Literature Request,SCRIE Application for Appeal,Unspecified,
GENERAL CONSTRUCTION,MOLD,BROOKLYN,
Building/Use,Illegal Conversion Of Residential Building/Space,QUEENS,
DOF Literature Request,A Tenant's Guide to DRIE,Unspecified,
Derelict Vehicles,14 Derelict Vehicles,QUEENS,
Building/Use,Illegal Conversion Of Residential Building/Space,QUEENS,
DOF Literature Request,A Landlord's Guide to DRIE,Unspecified,
PAINT - PLASTER,WALLS,MANHATTAN,
Sewer,Catch Basin Sunken/Damaged/Raised (SC1),QUEENS,
DOF Literature Request,Parking Violations Payment Plan Request Form,Unspecified,
GENERAL CONSTRUCTION,MOLD,BROOKLYN,
Building/Use,Illegal Conversion Of Residential Building/Space,BRONX,
DOF Literature Request,Parking Violations Payment Plan Request Form,Unspecified,
Derelict Vehicles,14 Derelict Vehicles,QUEENS,
Sewer,Catch Basin Sunken/Damaged/Raised (SC1),QUEENS,
DOF Literature Request,Parking Violations Payment Plan Request Form,Unspecified,
PAINT - PLASTER,WALLS,BRONX,
Building/Use,Illegal Conversion Of Residential Building/Space,STATEN ISLAND,
DOF Literature Request,DRIE Benefit Takeover Application,Unspecified,
PLUMBING,BASIN/SINK,BROOKLYN,
Broken Muni Meter,Coin or Card Did Not Register,MANHATTAN,
DOF Literature Request,SCRIE Renewal Application - Rent-Controlled Apartments,Unspecified,
Derelict Vehicles,14 Derelict Vehicles,QUEENS,
Building/Use,Illegal Conversion Of Residential Building/Space,BROOKLYN,
DOF Literature Request,SCRIE Renewal Application - Rent-Stabilized Apartments,Unspecified,
PAINT - PLASTER,WALLS,BRONX,
Sewer,Catch Basin Sunken/Damaged/Raised (SC1),QUEENS,
Plumbing,Plumbing Work - Illegal/No Permit/Standpipe/Sprinkler,MANHATTAN,
PLUMBING,WATER-LEAKS,BROOKLYN,
Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,QUEENS,
DOF Literature Request,SCRIE Renewal Application - Rent-Stabilized Apartments,Unspecified,
Derelict Vehicles,14 Derelict Vehicles,QUEENS,
Broken Muni Meter,Coin or Card Did Not Register,BROOKLYN,"(40.5871954287958, -73.95325292235195)"
DOF Literature Request,SCRIE Renewal Application - Rent-Stabilized Apartments,Unspecified,
PAINT - PLASTER,WALLS,BROOKLYN,
Sewer,Catch Basin Sunken/Damaged/Raised (SC1),BRONX,
DOF Literature Request,SCRIE Renewal Application - Rent-Stabilized Apartments,Unspecified,
GENERAL CONSTRUCTION,MOLD,BROOKLYN,
Building/Use,Illegal Conversion Of Residential Building/Space,BROOKLYN,
DOF Literature Request,SCRIE Renewal Application - Rent-Stabilized Apartments,Unspecified,
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,
Sewer,Catch Basin Sunken/Damaged/Raised (SC1),QUEENS,
DOF Literature Request,SCRIE Renewal Application - Rent-Stabilized Apartments,Unspecified,
PAINT - PLASTER,WALLS,BRONX,
Derelict Vehicle,With License Plate,BRONX,"(40.88969974489156, -73.8321757690366)"
DOF Literature Request,SCRIE Renewal Application - Rent-Stabilized Apartments,Unspecified,
GENERAL CONSTRUCTION,LOCKS,BROOKLYN,
Building/Use,Illegal Conversion Of Residential Building/Space,QUEENS,
DOF Literature Request,SCRIE Renewal Application - Rent-Stabilized Apartments,Unspecified,
Derelict Vehicles,14 Derelict Vehicles,QUEENS,
Building/Use,Illegal Conversion Of Residential Building/Space,BROOKLYN,
Illegal Parking,Blocked Hydrant,MANHATTAN,"(40.834969115800085, -73.93866712156476)"
PAINT - PLASTER,WALLS,BROOKLYN,
Sewer,Catch Basin Sunken/Damaged/Raised (SC1),BROOKLYN,
Street Sign - Missing,"No Parking, Standing, Stopping",BRONX,"(40.9102650190026, -73.8972056446412)"
HEATING,HEAT-PLANT,BROOKLYN,
Sewer,Catch Basin Sunken/Damaged/Raised (SC1),QUEENS,
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
Derelict Vehicles,14 Derelict Vehicles,QUEENS,
Building/Use,Illegal Conversion Of Residential Building/Space,BROOKLYN,
DOF Literature Request,SCRIE Renewal Application - Rent-Stabilized Apartments,Unspecified,
PAINT - PLASTER,WALLS,BROOKLYN,
Building/Use,Illegal Conversion Of Residential Building/Space,QUEENS,
DOF Literature Request,SCRIE Renewal Application - Rent-Stabilized Apartments,Unspecified,
GENERAL CONSTRUCTION,MOLD,BROOKLYN,
Sewer,Catch Basin Sunken/Damaged/Raised (SC1),QUEENS,
DOF Literature Request,SCRIE TAC Adjustment Application for Tenants,Unspecified,
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,
Building/Use,Illegal Conversion Of Residential Building/Space,BRONX,
Street Sign - Damaged,"No Parking, Standing, Stopping",BRONX,"(40.82284001398444, -73.92875669941468)"
PAINT - PLASTER,WALLS,BRONX,
Building/Use,Illegal Conversion Of Residential Building/Space,QUEENS,
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
GENERAL CONSTRUCTION,MOLD,MANHATTAN,
Building/Use,Illegal Conversion Of Residential Building/Space,BROOKLYN,
DOF Literature Request,Landlord or Managing Agent Notification of Tenant's Ineligibility for SCRIE,Unspecified,
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,
Broken Muni Meter,Coin or Card Did Not Register,BROOKLYN,"(40.68156587149523, -73.96657382516987)"
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
NONCONST,VERMIN,MANHATTAN,
Building/Use,Illegal Conversion Of Residential Building/Space,QUEENS,
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
HEATING,HEAT-PLANT,BROOKLYN,
Building/Use,Illegal Conversion Of Residential Building/Space,BROOKLYN,
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
Dirty Conditions,E3A Dirty Area/Alleyway,QUEENS,
Broken Muni Meter,Coin or Card Did Not Register,MANHATTAN,"(40.766970536678855, -73.96263929642892)"
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
NONCONST,VERMIN,BRONX,
Sewer,Catch Basin Sunken/Damaged/Raised (SC1),QUEENS,
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
GENERAL CONSTRUCTION,MOLD,BROOKLYN,
Broken Muni Meter,Coin or Card Did Not Register,MANHATTAN,"(40.75407888535194, -73.99394346061625)"
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,
Building/Use,Illegal Conversion Of Residential Building/Space,BROOKLYN,
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
GENERAL CONSTRUCTION,WINDOW GUARDS,QUEENS,
Sewer,Catch Basin Sunken/Damaged/Raised (SC1),QUEENS,
Tattooing,Tattoo Artist Unlicensed,QUEENS,"(40.705069335343715, -73.79460396457648)"
GENERAL CONSTRUCTION,FLOOR,BRONX,
Noise,Noise: Private Carting Noise (NQ1),QUEENS,
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,
Broken Muni Meter,Coin or Card Did Not Register,BROOKLYN,"(40.615589665660345, -73.94545295079011)"
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
PAINT - PLASTER,WALLS,BROOKLYN,
Sewer,Catch Basin Sunken/Damaged/Raised (SC1),QUEENS,
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
GENERAL CONSTRUCTION,MOLD,BRONX,
Building/Use,Illegal Conversion Of Residential Building/Space,BRONX,
Smoking,Smoking Violation,BRONX,"(40.83670757893135, -73.92640367943932)"
Street Light Condition,Fixture/Luminaire Out Of Position,QUEENS,
Building/Use,Illegal. Commercial Use In Resident Zone,BROOKLYN,
Food Establishment,Food Contains Foreign Object,STATEN ISLAND,"(40.64404596686296, -74.07249016280919)"
PAINT - PLASTER,WALLS,BROOKLYN,
Building/Use,Illegal. Commercial Use In Resident Zone,QUEENS,
Food Establishment,Rodents/Insects/Garbage,BRONX,"(40.821871254231894, -73.86693467697496)"
GENERAL CONSTRUCTION,MOLD,BRONX,
Broken Muni Meter,Coin or Card Did Not Register,BROOKLYN,"(40.64167531888897, -74.00312406079972)"
Food Establishment,Toxic Chemical/Material,MANHATTAN,"(40.762217995255064, -73.97874176445413)"
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,
Building/Use,Illegal. Commercial Use In Resident Zone,QUEENS,
Street Sign - Missing,"No Parking, Standing, Stopping",BRONX,"(40.87356338060804, -73.83385810273614)"
PAINT - PLASTER,WALLS,BROOKLYN,
Sewer,Defective/Missing Curb Piece (SC4),BROOKLYN,
Food Establishment,Rodents/Insects/Garbage,MANHATTAN,"(40.720821989572215, -73.98060565648315)"
PLUMBING,BASIN/SINK,BROOKLYN,
Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,BRONX,
Food Establishment,Rodents/Insects/Garbage,QUEENS,"(40.70252323470668, -73.81462481863822)"
Other Enforcement,E10 Obstruction (Street/Sidewalk),QUEENS,
Broken Muni Meter,Coin or Card Did Not Register,QUEENS,"(40.664193620660534, -73.8411164487569)"
Food Establishment,Pet/Animal,MANHATTAN,"(40.820687377148374, -73.9368412708397)"
PAINT - PLASTER,WALLS,BROOKLYN,
Building/Use,Illegal. Commercial Use In Resident Zone,QUEENS,
Food Establishment,Bare Hands in Contact w/ Food,MANHATTAN,"(40.76953971123913, -73.98958813192029)"
GENERAL CONSTRUCTION,MOLD,BRONX,
Building/Use,Illegal. Commercial Use In Resident Zone,QUEENS,
Smoking,Smoking Violation,MANHATTAN,"(40.74391734815255, -73.98786711574004)"
Missed Collection (All Materials),1 Missed Collection,QUEENS,
Building/Use,Illegal. Commercial Use In Resident Zone,BRONX,
Food Establishment,Food Spoiled,BROOKLYN,"(40.57695037870105, -73.9645526912442)"
NONCONST,VERMIN,QUEENS,
Building/Use,Illegal. Commercial Use In Resident Zone,BROOKLYN,
Food Establishment,Plumbing,MANHATTAN,"(40.7146712596696, -73.98232810249878)"
